2008-05-09T07:52:00Z,Embassy Madrid,"PREL, PHUM, MASS, KLIG, KAWC, OFDP, RW, SP"
2008-05-09T06:22:00Z,Embassy Madrid,"PREL, SP, ECON, EFIN, KTFN"
2008-05-08T17:53:00Z,Secretary of State,"FR, PHUM, SP, UK"
2008-05-08T15:42:00Z,Embassy Madrid,"PREL, PTER, SMIG, SNAR, SP"
2008-05-07T05:50:00Z,Embassy Madrid,"ECON, EFIN, SP"
2008-05-05T12:44:00Z,Embassy Madrid,"KDEM, PHUM, PREL, EUN, CU, SP"
2008-05-05T11:57:00Z,Embassy Madrid,"EINV, EPET, IR, SP"
2008-05-02T12:44:00Z,Secretary of State,"ETTC, KOMC, SP"
2008-05-02T09:24:00Z,Embassy Buenos Aires,EAIR ECON EINV ELAB AR SP
2008-04-30T14:57:00Z,Embassy Madrid,"EFIN, PTER, KTFN, SP"
2008-04-29T16:46:00Z,Embassy Madrid,"EFIN, KTFN, SP, IR"
2008-04-29T15:45:00Z,Embassy Madrid,"PBTS, MO, AG, WI, UNSC, SP"
2008-04-29T12:57:00Z,Embassy Madrid,"PHUM, KJUS, PGOV, SP"
2008-04-29T07:24:00Z,Embassy Madrid,"EFIN, KIPR, KNNP, IR, SP"
2008-04-24T12:28:00Z,Embassy Madrid,"PGOV, PREL, PHUM, CU, SP, EUN"
2008-04-24T11:37:00Z,Embassy Madrid,"ECON, EFIN, ETRD, EINV, KNNP, PREL, PGOV, MNUC, IR, SP"
2008-04-23T16:21:00Z,Embassy Madrid,"EAID, KPAL, PREL, SP"
2008-04-22T20:48:00Z,Secretary of State,"UN, PREL, SP, TU, OIIP"
2008-04-22T07:34:00Z,Embassy Madrid,"BMGT, OSCE, PGOV, PREL, PTER, SP, AF"
2008-04-22T07:31:00Z,Embassy Madrid,"KCRM, PBTS, PREL, EFIS, UN, UNSC, IMO, SO, SP"
2008-04-22T07:29:00Z,Embassy Madrid,"PREL, PBTS, GG, RS, SP"
2008-04-22T05:13:00Z,Embassy Madrid,"PGOV, SP"
2008-04-21T08:51:00Z,Embassy Paris,"BMGT, GM, GR, SP, RS, OSCE, PGOV, PTER, FR"
2008-04-21T07:31:00Z,Embassy Madrid,"ECON, EFIN, EPET, KIPR, KNNP, PGOV, SENV, SP"
2008-04-16T14:28:00Z,Embassy Madrid,"BEXP, CASC, ECON, SP"
2008-04-16T10:21:00Z,Embassy Madrid,"EFIN, IR, KTFN, SP"
2008-04-11T16:32:00Z,Embassy Lisbon,"AMGT, BMGT, SP, PO"
2008-04-11T14:41:00Z,Embassy Madrid,"PREL, PHUM, MASS, KLIG, OFDP, RW, SP"
2008-04-11T13:04:00Z,Embassy Madrid,"ECON, EFIN, ELTN, PGOV, SENV, SP"
2008-04-11T12:51:00Z,Embassy Madrid,"PREL, EUN, IR, SP"
2008-04-11T12:04:00Z,Embassy Madrid,"AMGT, BMGT, PO, SP"
2008-04-08T10:42:00Z,Embassy Madrid,"MNUC, KNNP, IR, UNSC, SP, ECON"
2008-04-07T14:16:00Z,Embassy Madrid,"EAIR, ECON, EFIN, EIND, EINV, ENRG, EPET, SOCI, SP"
2008-04-04T21:06:00Z,Embassy Bogota,"PTER, PREL, PREF, PHUM, CASC, FR, SP, CO"
2008-03-31T15:45:00Z,Embassy Madrid,"PREL, NATO, SMIG, MK, GR, BO, CU, SP"
2008-03-31T05:49:00Z,Embassy Madrid,"SP, ELAB, ECON, PGOV"
2008-03-31T05:45:00Z,Embassy Madrid,"NATO, PREL, MOPS, MARR, SP"
2008-03-31T05:44:00Z,Embassy Madrid,"PREL, SP"
2008-03-28T11:00:00Z,Embassy Madrid,"ECON, EFIN, ETRD, KNNP, PREL, PGOV, MNUC, IR, SP"
2008-03-28T08:58:00Z,Embassy Madrid,"SP, PHUM, SOCI, AORC"
2008-03-20T10:18:00Z,Embassy Madrid,"PREL, MARR, SP"
2008-03-20T10:18:00Z,Embassy Madrid,"PREL, MARR, SP"
2008-03-19T16:20:00Z,Embassy Madrid,"PGOV, PREL, SP"
2008-03-19T15:00:00Z,Embassy Madrid,"PREL, ECON, CMGT, TW, OECD, SP"
2008-03-19T14:56:00Z,Embassy Madrid,"PREL, SP"
2008-03-18T18:49:00Z,Embassy Madrid,"PREL, SP, AF"
2008-03-17T21:34:00Z,Secretary of State,"PREL, KWBG, ECON, EAID, IS, SP, BE, UK, NO"
2008-03-14T21:02:00Z,Embassy Quito,"PREL, MOPS, PTER, PGOV, EC, CO, SP"
2008-03-14T16:30:00Z,Embassy Madrid,"KDEM, PHUM, PREL, SP, IR"
2008-03-14T15:04:00Z,Embassy Madrid,"ECON, EINV, ELAB, ENRG, KIPR, SENV, SP"
2008-03-14T12:45:00Z,Embassy Madrid,"EINV, ENRG, KGHG, SENV, SP"
2008-03-13T22:20:00Z,Embassy Bogota,"PGOV, PHUM, PREF, PREL, PTER, OAS, VZ, SP, FR, SZ, EC,"
2008-03-13T16:50:00Z,Embassy Madrid,"PREL, PHUM, SP"
2008-03-13T16:38:00Z,Embassy Madrid,"PTER, PREL, PGOV, SP"
2008-03-12T18:28:00Z,Embassy Madrid,"SENV, ENRG, KGHG, SP"
2008-03-12T17:36:00Z,Embassy Madrid,"ECON, EFIN, PTER, PREL, IR, SP"
2008-03-12T11:33:00Z,Embassy Rome,"MARR, MOPS, NATO, PREL, PINS, SNAR, AF, IT, SP, LH"
2008-03-11T18:26:00Z,Embassy Madrid,"EFIN, KTFN, PTER, ETTC, PREL, UNSC, SY, SP"
2008-03-11T13:18:00Z,Embassy Madrid,"ECON, EFIN, KTFN, SP, IR"
2008-03-11T12:20:00Z,Embassy Madrid,"ECON, ETRD, KIPR, SP"
2008-03-10T13:59:00Z,Embassy Madrid,"EINV, AF, CU, IR, IZ, KV, SP"
2008-03-10T10:44:00Z,Embassy Madrid,"PGOV, SP"
2008-03-10T10:37:00Z,Embassy Madrid,"ECON, EFIN, EIND, ENIV, ENRG, ETRD, KIPR, SP"
2008-03-10T09:53:00Z,Embassy Madrid,"ECON, EFIN, KTFN, IR, SP"
2008-03-10T09:51:00Z,Embassy Madrid,"ECON, EFIN, EINV, KTFN, SP, IR"
2008-03-08T00:08:00Z,Embassy Bogota,"PGOV, PHUM, PREF, PREL, PTER, VZ, SP, FR, SZ, EC, CO"
2008-03-07T22:35:00Z,Embassy Quito,"PREL, MOPS, PTER, EC, CO, MX, SP"
2008-03-07T17:51:00Z,Embassy Madrid,"PREL, PHUM, CU, SP"
2008-03-07T17:49:00Z,Embassy Madrid,"KMPI, KPAL, PREL, IS, SP"
2008-03-07T17:37:00Z,Embassy Madrid,"PINR, KISL, SP"
2008-03-07T15:58:00Z,Embassy Madrid,"KMPI, KPAL, PREL, IS, SP"
2008-03-07T11:21:00Z,Embassy Madrid,"PGOV, SP"
2008-03-06T21:53:00Z,Embassy Bogota,"PREL, PREF, PTER, MOPS, ETRD, VZ, FR, SP, SZ, EC, NU,"
2008-03-05T23:07:00Z,Embassy Bogota,"PREL, PREF, PTER, MOPS, VZ, EC, SP, FR, SZ, CO"
2008-03-05T14:40:00Z,Secretary of State,"ETTC, KOMC, SP"
2008-03-05T01:56:00Z,Embassy Bogota,"PGOV, PREF, PREL, PTER, MOPS, VZ, SP, FR, SZ, EC, CO"
2008-03-04T00:29:00Z,Embassy Bogota,"PHUM, PREF, PREL, PTER, CASC, SP, PM, FR, VZ, SZ, CO,"
2008-03-03T12:44:00Z,Embassy Madrid,"ECON, EFIN, EINV, ETRD, EWWT, PTER, SP"
2008-02-29T19:03:00Z,Embassy Madrid,"PTER, PREL, PGOV, SP"
2008-02-29T09:33:00Z,Consulate Barcelona,"PREL, PGOV, EU, UN, KV, UNMIK, SP, AN"
2008-02-29T09:29:00Z,Consulate Barcelona,"PGOV, PREL, EU, CU, SP, AN"
2008-02-28T16:04:00Z,Embassy Madrid,"KCRM, PHUM, KWMN, SMIG, KFRD, ASEC, PREF, ELAB, SP"
2008-02-28T15:51:00Z,Secretary of State,"ETTC, SP, KOMC"
2008-02-28T15:38:00Z,Embassy Madrid,"KCRM, PBTS, PREL, EFIS, UN, UNSC, IMO, XA, XW, SO, SP"
2008-02-28T08:40:00Z,Embassy Madrid,"EFIN, EAID, PREL, SP"
2008-02-26T13:46:00Z,Embassy Madrid,"PGOV, SP"
2008-02-25T21:33:00Z,Embassy Bogota,"PREF, PREL, PTER, PHUM, OAS, BR, CU, FR, PM, SP, SZ,"
2008-02-25T17:42:00Z,Embassy Madrid,"ECON, ETRD, KIPR, SP"
2008-02-25T17:29:00Z,Embassy Madrid,"IEA, SP"
2008-02-22T18:21:00Z,Embassy Madrid,"PREL, SP"
2008-02-22T18:16:00Z,Embassy Madrid,"PREL, UNMIK, UN, YI, KV, SP"
2008-02-22T18:04:00Z,Embassy Madrid,"PREL, SP"
2008-02-22T14:28:00Z,Embassy Madrid,"PGOV, PREL, PHUM, KLIG, KJUS, OFDP, SP, RW"
2008-02-21T09:09:00Z,Embassy Madrid,"PREL, UNMIK, UN, PGOV, YI, EU, KV, SP"
2008-02-15T18:13:00Z,Embassy Madrid,"PGOV, SP"
2008-02-15T17:58:00Z,Embassy Madrid,"PGOV, SP"
2008-02-15T17:46:00Z,Embassy Madrid,"PREL, SP, GG, RU, YI"
2008-02-15T17:44:00Z,Embassy Madrid,"PREL, PHUM, KISL, UN, SP"
2008-02-15T17:39:00Z,Embassy Madrid,"PHUM, PREL, EUN, SP, KV, IS"
2008-02-15T11:58:00Z,Embassy Madrid,"ECON, PGOV, SP"
2008-02-14T12:06:00Z,Embassy Madrid,"PREL, UNMIK, UN, OSCE, YI, SP"
2008-02-13T17:50:00Z,Embassy Madrid,"PREL, PHUM, SP, CU"
2008-02-13T16:51:00Z,Embassy Madrid,"PREL, UNMIK, UN, OSCE, YI, SP"
2008-02-13T11:42:00Z,Embassy Madrid,"PREL, SP"
2008-02-11T14:16:00Z,Embassy Madrid,"NATO, MARR, PREL, PGOV, SP"
2008-02-11T14:05:00Z,Embassy Madrid,"PREL, PGOV, SP"
2008-02-11T09:01:00Z,Embassy Madrid,"PGOV, SP"
2008-02-07T12:20:00Z,Embassy Madrid,"PREL, SP, KV"
2008-02-05T13:36:00Z,Embassy Madrid,"PREL, SP"
2008-02-04T16:38:00Z,Embassy Kinshasa,"PREL, PGOV, EAID, KDEM, SOCI, CG, SP"
2008-02-04T07:55:00Z,Embassy Madrid,"EAGR, ECON, EFIN, EINV, ELAB, ENRG, ETRD, SP"
2008-02-04T07:36:00Z,Embassy Madrid,"PGOV, SP"
2008-02-01T18:04:00Z,Embassy Madrid,"EFIN, KTFN, PTER, ETTC, PREL, IZ, SY, SP"
2008-02-01T10:58:00Z,Embassy Madrid,"OREP, PREL, ECON, EFIN, ETRD, ENRG, EINV, SP"
2008-01-31T22:39:00Z,Embassy Bogota,"PREL, PGOV, PTER, VE, FR, SP, SZ, VT, CO"
2008-01-31T15:21:00Z,Embassy Madrid,"PREL, SMIG, SP"
2008-01-30T17:45:00Z,Embassy Madrid,"KPWR, MEPP, PREL, SP, CU"
2008-01-30T16:30:00Z,Embassy Madrid,"SNAR, KCRM, EFIN, SP"
2008-01-30T07:43:00Z,Embassy Madrid,"AORC, APER, ECON, KUNR, OECD, POLUN, APECO, UNESCO, SP"
2008-01-29T13:17:00Z,Embassy Paris,"PREL, PTER, PHUM, FR, CO, VZ, SP, SZ, VT"
2008-01-28T17:14:00Z,Embassy Madrid,"EFIN, KTFN, PTER, ETTC, PREL, UNSC, KU, SP"
2008-01-28T14:22:00Z,Embassy Madrid,"EAIR, ECON, EFIN, EIND, EINV, ELAB, ENRG, ETRD, SP"
2008-01-28T14:09:00Z,Embassy Madrid,"PREL, PGOV, SP"
2008-01-28T12:14:00Z,Embassy Madrid,"PREL, MOPS, EUN, SP, CD"
2008-01-28T12:06:00Z,Embassy Madrid,"EAIR, ECON, EFIN, EIND, EINV, ELAB, ENRG, ETRD, SP"
2008-01-25T17:48:00Z,Embassy Madrid,"EPET, PHUM, BMGT, SP"
2008-01-25T14:47:00Z,Embassy Madrid,"PTER, PGOV, PREL, SP"
2008-01-25T10:58:00Z,Embassy Madrid,"PREL, PHUM, SP"
2008-01-24T23:20:00Z,Embassy Bogota,"ETRD, PGOV, PHUM, PREL, PTER, VZ, VT, FR, SP, SZ, CO"
2008-01-24T12:05:00Z,Embassy Madrid,"PTER, AMGT, AFIN, SP"
2008-01-23T08:25:00Z,Embassy Madrid,"EAIR, SP, ECON"
2008-01-23T06:51:00Z,Embassy Madrid,"KPAL, PHUM, PREL, SP, IS"
2008-01-22T20:44:00Z,Embassy Bogota,"PGOV, PHUM, PTER, PREL, VZ, VT, FR, SP, SZ, CO"
2008-01-22T08:39:00Z,Embassy Madrid,"ECON, EFIN, EINV, ENRG, EPET, SCUL, SOCI, FR, SP"
2008-01-22T07:41:00Z,Embassy Madrid,"PGOV, SP"
2008-01-18T20:09:00Z,Embassy Madrid,"EAIR, ECON, EFIN, ETTC, KIPR, SENV, SOCI, TBIO, SP"
2008-01-18T09:33:00Z,Embassy Madrid,"EFIN, ETTC, PTER, KTFN, SP"
2008-01-17T17:57:00Z,Embassy Madrid,"EFIN, KTFN, PTER, PREL, ETTC, SP"
2008-01-17T17:54:00Z,Embassy Madrid,"ECON, EFIN, ETRD, PGOV, PREL, SP"
2008-01-17T14:13:00Z,Consulate Barcelona,"PHUM, PREL, UNGA, SP, AN"
2008-01-16T12:21:00Z,Embassy Madrid,"PGOV, ECON, SP"
2008-01-15T17:25:00Z,Secretary of State,"UN, KISL, SP, ODIP, SCUL"
2008-01-15T14:31:00Z,Embassy Madrid,"PGOV, SP"
2008-01-14T15:58:00Z,Embassy Madrid,"PREL, ETRD, LY, SP"
2008-01-14T15:49:00Z,Embassy Madrid,"KMPI, PREL, SY, SP"
2008-01-11T16:08:00Z,Embassy Madrid,"PREL, NATO, MARR, SP"
2008-01-09T09:35:00Z,Embassy Madrid,"PHUM, PREL, UNGA, SP"
2008-01-04T19:47:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, ELTN, KIPR, PGOV, TBIO, SP"
2008-01-03T12:28:00Z,Embassy Madrid,"PTER, PREL, PGOV, SP"
2008-01-02T11:51:00Z,Embassy Madrid,"OREP, PREL, SP"
2007-12-31T18:23:00Z,Secretary of State,"UN, OPDC, AOIC, SCUL, SP, TU"
2007-12-31T13:26:00Z,Embassy Madrid,"OREP, PREL, SP"
2007-12-29T17:10:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, ELTN, KIPR, PGOV, TBIO, SP"
2007-12-28T18:10:00Z,Embassy Madrid,"ECON, SP, PREL"
2007-12-28T18:04:00Z,Embassy Madrid,"PREL, PGOV, YI, SP"
2007-12-28T18:04:00Z,Embassy Madrid,"KIPR, ECON, ETRD, SP"
2007-12-28T12:04:00Z,Embassy Madrid,"OREP, PREL, SP"
2007-12-27T14:41:00Z,Embassy Pretoria,"PREL, KDEM, PINR, IZ, YI, CO, SP, SF"
2007-12-26T06:58:00Z,Embassy Madrid,"PREL, PGOV, MARR, SP"
2007-12-21T16:19:00Z,Embassy Madrid,"PREL, SOCI, KMPI, UN, SP"
2007-12-21T15:36:00Z,Embassy Madrid,"PREL, CJAN, ASEC, KJUS, SP, VE, AR"
2007-12-21T15:15:00Z,Consulate Barcelona,"PTER, ASEC, SP, AN"
2007-12-21T14:12:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, ELTN, KIPR, PGOV, TBIO, SP"
2007-12-21T12:04:00Z,Embassy Madrid,"PREL, PGOV, PTER, SP"
2007-12-20T16:08:00Z,Embassy Madrid,"ENRG, KGHG, SENV, SP"
2007-12-19T18:06:00Z,Embassy Madrid,"EFIN, KTFN, PTER, ETTC, PREL, SP"
2007-12-19T17:55:00Z,Embassy Paris,"PREL, PGOV, KDEM, MARR, FR, LE, SY, SA, EG, SP, IT,"
2007-12-19T08:01:00Z,Embassy Madrid,"ECON, SP, ENRG, PREL, EPET, SENV"
2007-12-18T13:16:00Z,Embassy Madrid,"PREL, SP"
2007-12-14T17:56:00Z,Embassy Madrid,"PTER, PGOV, SP"
2007-12-14T15:01:00Z,Embassy Madrid,"KNNP, MNUC, IR, PARM, SP"
2007-12-14T14:58:00Z,Embassy Madrid,"PREL, PGOV, YI, SP"
2007-12-14T12:44:00Z,Embassy Madrid,"SP, ECON, PREL, ICAO, EAIR, AORC"
2007-12-14T12:44:00Z,Embassy Madrid,"PHUM, PGOV, KIRF, SP"
2007-12-14T12:41:00Z,Embassy Madrid,"KISL, MARR, MOPS, SP"
2007-12-14T12:39:00Z,Embassy Madrid,"PGOV, PHUM, KISL, KIRF, KPLS, SP"
2007-12-14T12:28:00Z,Embassy Madrid,"PHUM, PGOV, UNGA, SP"
2007-12-14T09:02:00Z,Embassy Madrid,"ECON, ETRD, WTRO, SP"
2007-12-13T16:37:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-12-12T14:07:00Z,Embassy Tripoli,"PGOV, PREL, LY, SP"
2007-12-11T16:31:00Z,Embassy Madrid,"PREL, SP"
2007-12-11T16:12:00Z,Embassy Madrid,"PREL, KPAO, MASS, MPOS, SP"
2007-12-10T09:43:00Z,Embassy Madrid,"ECON, EWWT, KIPR, PARM, PGOV, SP"
2007-12-07T16:11:00Z,Embassy Madrid,"AORC, UNCITRAL, UN, SP"
2007-12-07T06:19:00Z,Embassy Madrid,"PREL, SP"
2007-12-05T17:48:00Z,Embassy Madrid,"MARR, NATO, PREL, SP, CZ"
2007-12-05T17:43:00Z,Embassy Madrid,"ENRG, KGCC, SENV, SP"
2007-12-05T15:15:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-12-05T14:46:00Z,Embassy Tel Aviv,"ETTC, KOMC, SP, IS"
2007-12-04T18:54:00Z,Embassy Madrid,"PREL, KPKO, UN, SU, SP"
2007-12-04T16:29:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-12-04T09:18:00Z,Embassy Madrid,"PTER, PGOV, SP"
2007-12-04T08:38:00Z,Embassy Madrid,"ETRD, ETTC, PREL, SP, CU"
2007-12-03T16:40:00Z,Consulate Barcelona,"PGOV, PREL, SP, AN"
2007-11-30T16:49:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-11-28T06:52:00Z,Embassy Madrid,"AMGT, ASEC, OREP, OTRA, SP"
2007-11-27T20:46:00Z,US Interests Section Havana,PREL PGOV PHUM SP CU
2007-11-27T14:16:00Z,Embassy Madrid,"PGOV, PHUM, VE, SP"
2007-11-27T14:07:00Z,Embassy Madrid,"PREL, BO, SP"
2007-11-26T13:25:00Z,Embassy Madrid,"ECON, EFIN, ELAB, ETRD, KIPR, PTER, SOCI, TBIO, SP,"
2007-11-23T18:18:00Z,Embassy Madrid,"SP, ECON, OREP, PREL"
2007-11-23T08:10:00Z,Embassy Madrid,"EFIN, ENRG, ETTC, PREL, EPET, EINV, SP, IR"
2007-11-21T12:55:00Z,Embassy Madrid,"AMGT, ASEC, OREP, OTRA, SP"
2007-11-21T11:52:00Z,Embassy Bogota,"PGOV, PINR, PREF, PREL, PTER, FR, SP, SZ, VZ, CO"
2007-11-20T18:55:00Z,Embassy Madrid,"PREL, SP"
2007-11-20T10:35:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-11-20T06:52:00Z,Embassy Madrid,"PREL, PTER, SNAR, SP"
2007-11-19T11:21:00Z,Embassy Madrid,"AMGT, ASEC, OREP, OTRA, SP"
2007-11-19T11:21:00Z,Embassy Madrid,"ENRG, KGHG, SENV, SP"
2007-11-19T10:38:00Z,Embassy Madrid,"ECON, EFIN, ELAB, ETRD, KIPR, PTER, SOCI, TBIO, SP,"
2007-11-19T09:03:00Z,Embassy Madrid,"ECON, ETRD, KIPR, PGOV, ADCO, SP"
2007-11-16T18:09:00Z,Embassy Madrid,"ENRG, KGHG, SENV, SP"
2007-11-16T17:52:00Z,Embassy Madrid,"EUN, PREL, PGOV, SP"
2007-11-16T15:29:00Z,Embassy Madrid,"PGOV, PREL, SP"
2007-11-15T16:50:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-11-15T12:36:00Z,Embassy Madrid,"KNNP, PGOV, PREL, SP"
2007-11-15T08:53:00Z,Embassy Madrid,"ETRD, TBIO, ECPSN, PREL, SP"
2007-11-14T22:11:00Z,Embassy Bogota,"PGOV, PINR, PHUM, PTER, NL, SP, CO"
2007-11-14T16:04:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-11-13T14:37:00Z,Embassy Bogota,"PGOV, PHUM, PREL, KJUS, AR, CI, GM, SP, SZ, CO"
2007-11-13T09:15:00Z,Embassy Madrid,"PREL, PHUM, KDEM, RS, SP"
2007-11-08T19:29:00Z,Embassy Madrid,"KOCI, PREL, CASC, SP"
2007-11-08T19:27:00Z,Embassy Madrid,"PREL, MARR, SP"
2007-11-08T16:59:00Z,Embassy Madrid,"AMGT, ASEC, OREP, OTRA, SP"
2007-11-07T15:47:00Z,Embassy Madrid,"PARM, PREL, MNUC, ECON, KTFN, IR, SP"
2007-11-07T15:19:00Z,Embassy Rabat,"PREL, MO, SP"
2007-11-07T15:19:00Z,Embassy Rabat,"PREL, MO, SP"
2007-11-07T14:13:00Z,Embassy Madrid,"SP, ECON, EFIN, PGOV"
2007-11-07T09:41:00Z,Embassy Madrid,"AMGT, OTRA, SP"
2007-11-06T18:38:00Z,Embassy Madrid,"PREL, SP, VE"
2007-11-06T15:30:00Z,Embassy Madrid,"EFIN, ETTC, KTFN, KCRM, PREL, PTER, SP"
2007-11-06T15:19:00Z,Embassy Caracas,"PGOV, PHUM, PREL, SP, VE"
2007-11-05T18:31:00Z,Embassy Madrid,"PREL, MO, SP"
2007-11-05T11:41:00Z,Embassy Madrid,"SNAR, KCRM, EFIN, SP"
2007-11-05T09:20:00Z,Embassy Madrid,"ECON, ECPS, EFIN, EIND, ELAB, EPET, SOCI, SP, EINV"
2007-11-02T17:42:00Z,Embassy Rabat,"PREL, MO, SP"
2007-11-02T16:38:00Z,Consulate Barcelona,"PGOV, SP"
2007-11-02T15:16:00Z,Embassy Madrid,"PTER, PREL, PGOV, KTFN, TU, IZ, EUN, SP"
2007-11-02T10:22:00Z,Embassy Rabat,"PREL, PHUM, MO, FR, SP"
2007-10-31T18:07:00Z,Embassy Madrid,"PTER, PGOV, PREL, SP"
2007-10-31T17:53:00Z,Embassy Madrid,"PHUM, PREL, UNGA, CU, SP"
2007-10-31T17:18:00Z,Embassy Madrid,"KVPR, PTER, PREL, PGOV, PINR, CIVS, ASEC, KHLS, SP"
2007-10-30T22:29:00Z,Secretary of State,"OSCE, KCFE, SP, KV, RU, KZ, MD"
2007-10-30T17:26:00Z,Embassy Madrid,"AORC, EAIR, ICAO, KNNP, OTRA, KTIA, PARM, XX, SP"
2007-10-30T13:56:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-10-29T17:14:00Z,Embassy Madrid,"KNNP, IR, PREL, PARM, EFIN, ETTC, SP"
2007-10-29T15:00:00Z,Embassy Madrid,"OSCE, PARM, PREL, SP, CU"
2007-10-29T14:33:00Z,Embassy Madrid,"EAIR, ECON, EFIN, EIND, ELAB, KIPR, SP, EINV"
2007-10-29T10:44:00Z,Embassy Madrid,"EWWT, ETRD, AMGT, PTER, SP"
2007-10-26T15:31:00Z,Consulate Barcelona,"PREL, SP"
2007-10-26T14:27:00Z,Embassy Madrid,"CJAN, CIVS, KCRM, PGOV, PREL, PTER, SP"
2007-10-26T12:53:00Z,Embassy Madrid,"PREL, KNNP, IR, PARM, EFIN, SP"
2007-10-26T10:49:00Z,Embassy Madrid,"PREL, KNNP, IR, PARM, EFIN, SP"
2007-10-25T15:49:00Z,Embassy Madrid,"PREL, PTER, SNAR, SP"
2007-10-25T14:41:00Z,Embassy Madrid,"OSCE, PARM, PREL, SP, CU"
2007-10-25T14:36:00Z,Embassy Madrid,"ASEC, KJUS, PGOV, PREL, PTER, IR, SP"
2007-10-25T09:40:00Z,Embassy Madrid,"PGOV, PHUM, CVIS, ETRD, BM, SP"
2007-10-24T15:05:00Z,Embassy Madrid,"PHUM, PGOV, KIRF, SP"
2007-10-24T14:39:00Z,Embassy Madrid,"AMGT, APER, PGOV, PREL, SP"
2007-10-24T06:58:00Z,Embassy Madrid,"PTER, PREL, PGOV, SP"
2007-10-23T15:04:00Z,Embassy Madrid,"SNAR, PREL, PGOV, SP"
2007-10-23T14:43:00Z,Embassy Madrid,"OSCE, PREL, SP"
2007-10-23T12:34:00Z,Embassy Madrid,"PTER, PREL, PGOV, SP"
2007-10-22T07:14:00Z,Embassy Madrid,"EAIR, ECON, EFIN, EIND, ELAB, KIPR, SP, EINV"
2007-10-22T06:10:00Z,Embassy Madrid,"EFIN, KTFN, PTER, ETTC, PREL, SA, SP"
2007-10-19T15:16:00Z,Embassy Rome,"FR, IR, IT, KDEM, LE, PGOV, PREL, SP, SY"
2007-10-19T08:41:00Z,Embassy Paris,"PREL, PGOV, KDEM, FR, LE, SY, IR, IT, SP"
2007-10-18T16:16:00Z,Embassy Madrid,"OSCE, PARM, PREL, SP, KV, CU"
2007-10-17T15:08:00Z,Embassy Madrid,"EAIR, ECON, EFIN, EIND, ELAB, KIPR, SP, EINV"
2007-10-17T13:13:00Z,Embassy Kuwait,"PARM, PREL, KTIA, CWC, GR, NO, SP, TU, KU"
2007-10-16T16:59:00Z,Embassy Madrid,"PBTS, PHSA, SCUL, SP, UK, CA, ECON"
2007-10-11T14:58:00Z,Embassy Madrid,"EAIR, OTRA, SP"
2007-10-10T14:27:00Z,Embassy Madrid,"ETRD, TBIO, ECPSN, PREL, SP"
2007-10-10T12:23:00Z,Embassy Madrid,"ETRD, TBIO, ECPSN, PREL, SP"
2007-10-10T11:06:00Z,Embassy Madrid,"PBTS, PHSA, SCUL, SP, UK"
2007-10-09T14:36:00Z,Embassy Madrid,"BEXP, CASC, ECON, SP"
2007-10-06T07:50:00Z,Embassy Madrid,"ECON, EFIN, EIND, ENRG, ETRD, SP, EINV, EAGR, SOCI,"
2007-10-06T07:50:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-10-05T07:02:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-10-04T13:43:00Z,Embassy Madrid,"AMGT, ASEC, OREP, SP, AFIN"
2007-10-04T06:12:00Z,Embassy Madrid,"PREL, PGOV, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"EFIN, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"AMGT, APER, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"AORC, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"ELTN, ETRD, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"KSCA, OTRA, SENV, TPHY, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"EFIS, KSCA, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"ELTN, ETRD, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"ELTN, ETRD, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"OTRA, SP, TSPA"
2007-10-03T15:01:00Z,Embassy Madrid,"OTRA, SP, TSPA"
2007-10-03T15:01:00Z,Embassy Madrid,"OTRA, SP, TSPA"
2007-10-03T15:01:00Z,Embassy Madrid,"OTRA, SP, TSPA"
2007-10-03T15:01:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-10-03T15:01:00Z,Embassy Madrid,"ENRG, TRGY, OTRA, SP"
2007-10-02T14:47:00Z,Embassy Madrid,"PTER, SNAR, SP"
